beta1,beta2,beta3,mu,omega,theta_0
1.4944083611480892,-0.7212902722880244,-0.2929541254695505,0.6394304200075567,0.5667152153328061,1.3812937624752522
1.4944083611480892,-0.7212902722880244,-0.2929541254695505,0.5972028314135969,1.4525131611153483,1.3812937624752522
1.4944083611480892,-0.7212902722880244,-0.2929541254695505,0.5972028314135969,0.5667152153328061,1.310743683949113
1.4944083611480892,-0.7212902722880244,-0.2929541254695505,0.5972028314135969,0.5667152153328061,1.3812937624752522
1.950281583238393,-0.5657732641324401,-0.3888417596742511,0.25325927836820483,0.9604458017274737,0.6548484079539776
1.9957151957787573,-0.5657732641324401,-0.3888417596742511,0.25325927836820483,0.9604458017274737,0.6548484079539776
1.950281583238393,-0.40034130970016124,-0.3888417596742511,0.25325927836820483,0.9604458017274737,0.6548484079539776
1.950281583238393,-0.5657732641324401,-0.35635661254636947,0.25325927836820483,0.9604458017274737,0.6548484079539776
1.950281583238393,-0.5657732641324401,-0.3888417596742511,0.29603748861700296,0.9604458017274737,0.6548484079539776
1.950281583238393,-0.5657732641324401,-0.3888417596742511,0.25325927836820483,1.3168671010062099,0.6548484079539776
1.950281583238393,-0.5657732641324401,-0.3888417596742511,0.25325927836820483,0.9604458017274737,0.5362337613478303
1.950281583238393,-0.40034130970016124,-0.35635661254636947,0.29603748861700296,1.3168671010062099,0.5362337613478303
1.9957151957787573,-0.5657732641324401,-0.35635661254636947,0.29603748861700296,1.3168671010062099,0.5362337613478303
1.9957151957787573,-0.40034130970016124,-0.3888417596742511,0.29603748861700296,1.3168671010062099,0.5362337613478303
1.9957151957787573,-0.40034130970016124,-0.35635661254636947,0.25325927836820483,1.3168671010062099,0.5362337613478303
1.9957151957787573,-0.40034130970016124,-0.35635661254636947,0.29603748861700296,0.9604458017274737,0.5362337613478303
1.9957151957787573,-0.40034130970016124,-0.35635661254636947,0.29603748861700296,1.3168671010062099,0.6548484079539776
1.9957151957787573,-0.40034130970016124,-0.35635661254636947,0.29603748861700296,1.3168671010062099,0.5362337613478303
2.341474899556488,-0.878503187187016,-0.33624753112904726,0.370714723598212,0.8721665041521192,0.9057715181261301
1.3879258437082171,-0.878503187187016,-0.33624753112904726,0.370714723598212,0.8721665041521192,0.9057715181261301
2.341474899556488,-0.6818219778127969,-0.33624753112904726,0.370714723598212,0.8721665041521192,0.9057715181261301
2.341474899556488,-0.878503187187016,-0.25948664617724715,0.370714723598212,0.8721665041521192,0.9057715181261301
2.341474899556488,-0.878503187187016,-0.33624753112904726,0.6516474219970405,0.8721665041521192,0.9057715181261301
2.341474899556488,-0.878503187187016,-0.33624753112904726,0.370714723598212,0.6655281810089946,0.9057715181261301
2.341474899556488,-0.878503187187016,-0.33624753112904726,0.370714723598212,0.8721665041521192,0.7422571117058396
2.341474899556488,-0.6818219778127969,-0.25948664617724715,0.6516474219970405,0.6655281810089946,0.7422571117058396
1.3879258437082171,-0.878503187187016,-0.25948664617724715,0.6516474219970405,0.6655281810089946,0.7422571117058396
1.3879258437082171,-0.6818219778127969,-0.33624753112904726,0.6516474219970405,0.6655281810089946,0.7422571117058396
1.3879258437082171,-0.6818219778127969,-0.25948664617724715,0.370714723598212,0.6655281810089946,0.7422571117058396
1.3879258437082171,-0.6818219778127969,-0.25948664617724715,0.6516474219970405,0.8721665041521192,0.7422571117058396
1.3879258437082171,-0.6818219778127969,-0.25948664617724715,0.6516474219970405,0.6655281810089946,0.9057715181261301
1.3879258437082171,-0.6818219778127969,-0.25948664617724715,0.6516474219970405,0.6655281810089946,0.7422571117058396
1.2528932695277035,-0.6040207087993622,-0.2809885612688959,0.7402805774472654,1.3488528998568654,1.0616515092551708
2.1219672840088606,-0.6040207087993622,-0.2809885612688959,0.7402805774472654,1.3488528998568654,1.0616515092551708
1.2528932695277035,-0.5033204952254892,-0.2809885612688959,0.7402805774472654,1.3488528998568654,1.0616515092551708
1.2528932695277035,-0.6040207087993622,-0.38977769450284544,0.7402805774472654,1.3488528998568654,1.0616515092551708
1.2528932695277035,-0.6040207087993622,-0.2809885612688959,0.4608312575146556,1.3488528998568654,1.0616515092551708
1.2528932695277035,-0.6040207087993622,-0.2809885612688959,0.7402805774472654,1.4156800704076886,1.0616515092551708
1.2528932695277035,-0.6040207087993622,-0.2809885612688959,0.7402805774472654,1.3488528998568654,1.33933100476861
1.2528932695277035,-0.5033204952254892,-0.38977769450284544,0.4608312575146556,1.4156800704076886,1.33933100476861
2.1219672840088606,-0.6040207087993622,-0.38977769450284544,0.4608312575146556,1.4156800704076886,1.33933100476861
2.1219672840088606,-0.5033204952254892,-0.2809885612688959,0.4608312575146556,1.4156800704076886,1.33933100476861
2.1219672840088606,-0.5033204952254892,-0.38977769450284544,0.7402805774472654,1.4156800704076886,1.33933100476861
2.1219672840088606,-0.5033204952254892,-0.38977769450284544,0.4608312575146556,1.3488528998568654,1.33933100476861
2.1219672840088606,-0.5033204952254892,-0.38977769450284544,0.4608312575146556,1.4156800704076886,1.0616515092551708
2.1219672840088606,-0.5033204952254892,-0.38977769450284544,0.4608312575146556,1.4156800704076886,1.33933100476861
0.8884779452346265,-0.673316856008023,-0.3551392991561443,0.39472607150673866,1.1618695994839072,1.4816636936739087
1.0610967660322785,-0.673316856008023,-0.3551392991561443,0.39472607150673866,1.1618695994839072,1.4816636936739087
0.8884779452346265,-0.5308343750424683,-0.3551392991561443,0.39472607150673866,1.1618695994839072,1.4816636936739087
0.8884779452346265,-0.673316856008023,-0.3254592983517796,0.39472607150673866,1.1618695994839072,1.4816636936739087
0.8884779452346265,-0.673316856008023,-0.3551392991561443,0.35410709539428353,1.1618695994839072,1.4816636936739087
0.8884779452346265,-0.673316856008023,-0.3551392991561443,0.39472607150673866,1.2077721878886223,1.4816636936739087
0.8884779452346265,-0.673316856008023,-0.3551392991561443,0.39472607150673866,1.1618695994839072,1.1323695871978998
0.8884779452346265,-0.5308343750424683,-0.3254592983517796,0.35410709539428353,1.2077721878886223,1.1323695871978998
1.0610967660322785,-0.673316856008023,-0.3254592983517796,0.35410709539428353,1.2077721878886223,1.1323695871978998
1.0610967660322785,-0.5308343750424683,-0.3551392991561443,0.35410709539428353,1.2077721878886223,1.1323695871978998
1.0610967660322785,-0.5308343750424683,-0.3254592983517796,0.39472607150673866,1.2077721878886223,1.1323695871978998
1.0610967660322785,-0.5308343750424683,-0.3254592983517796,0.35410709539428353,1.1618695994839072,1.1323695871978998
1.0610967660322785,-0.5308343750424683,-0.3254592983517796,0.35410709539428353,1.2077721878886223,1.4816636936739087
1.0610967660322785,-0.5308343750424683,-0.3254592983517796,0.35410709539428353,1.2077721878886223,1.1323695871978998
2.5928279613144696,-0.44586099134758117,-0.20856973819434643,0.5250384379178286,0.685431039892137,0.5757836727425456
2.4292557053267956,-0.44586099134758117,-0.20856973819434643,0.5250384379178286,0.685431039892137,0.5757836727425456
2.5928279613144696,-0.8498304659500718,-0.20856973819434643,0.5250384379178286,0.685431039892137,0.5757836727425456
2.5928279613144696,-0.44586099134758117,-0.20491670888848604,0.5250384379178286,0.685431039892137,0.5757836727425456
2.5928279613144696,-0.44586099134758117,-0.20856973819434643,0.5373167525976896,0.685431039892137,0.5757836727425456
2.5928279613144696,-0.44586099134758117,-0.20856973819434643,0.5250384379178286,0.9579240512102842,0.5757836727425456
2.5928279613144696,-0.44586099134758117,-0.20856973819434643,0.5250384379178286,0.685431039892137,0.78601189609617
2.5928279613144696,-0.8498304659500718,-0.20491670888848604,0.5373167525976896,0.9579240512102842,0.78601189609617
2.4292557053267956,-0.44586099134758117,-0.20491670888848604,0.5373167525976896,0.9579240512102842,0.78601189609617
2.4292557053267956,-0.8498304659500718,-0.20856973819434643,0.5373167525976896,0.9579240512102842,0.78601189609617
2.4292557053267956,-0.8498304659500718,-0.20491670888848604,0.5250384379178286,0.9579240512102842,0.78601189609617
2.4292557053267956,-0.8498304659500718,-0.20491670888848604,0.5373167525976896,0.685431039892137,0.78601189609617
2.4292557053267956,-0.8498304659500718,-0.20491670888848604,0.5373167525976896,0.9579240512102842,0.5757836727425456
2.4292557053267956,-0.8498304659500718,-0.20491670888848604,0.5373167525976896,0.9579240512102842,0.78601189609617
2.437175903003663,-0.8084194535389543,-0.3533148409426212,0.7178275398910046,1.0804368313401937,0.7124539483338594
1.1310615129768848,-0.8084194535389543,-0.3533148409426212,0.7178275398910046,1.0804368313401937,0.7124539483338594
2.437175903003663,-0.6795845489017666,-0.3533148409426212,0.7178275398910046,1.0804368313401937,0.7124539483338594
2.437175903003663,-0.8084194535389543,-0.25092613581568,0.7178275398910046,1.0804368313401937,0.7124539483338594
2.437175903003663,-0.8084194535389543,-0.3533148409426212,0.2775022052228451,1.0804368313401937,0.7124539483338594
2.437175903003663,-0.8084194535389543,-0.3533148409426212,0.7178275398910046,0.9200863279402256,0.7124539483338594
2.437175903003663,-0.8084194535389543,-0.3533148409426212,0.7178275398910046,1.0804368313401937,0.8830498727038503
2.437175903003663,-0.6795845489017666,-0.25092613581568,0.2775022052228451,0.9200863279402256,0.8830498727038503
1.1310615129768848,-0.8084194535389543,-0.25092613581568,0.2775022052228451,0.9200863279402256,0.8830498727038503
1.1310615129768848,-0.6795845489017666,-0.3533148409426212,0.2775022052228451,0.9200863279402256,0.8830498727038503
1.1310615129768848,-0.6795845489017666,-0.25092613581568,0.7178275398910046,0.9200863279402256,0.8830498727038503
1.1310615129768848,-0.6795845489017666,-0.25092613581568,0.2775022052228451,1.0804368313401937,0.8830498727038503
1.1310615129768848,-0.6795845489017666,-0.25092613581568,0.2775022052228451,0.9200863279402256,0.7124539483338594
1.1310615129768848,-0.6795845489017666,-0.25092613581568,0.2775022052228451,0.9200863279402256,0.8830498727038503
1.0452124052681029,-0.5515456028282643,-0.21493108023889365,0.3306830171495676,0.5727484058588743,1.3683415092527866
2.3397690961137414,-0.5515456028282643,-0.21493108023889365,0.3306830171495676,0.5727484058588743,1.3683415092527866
1.0452124052681029,-0.4850305669009686,-0.21493108023889365,0.3306830171495676,0.5727484058588743,1.3683415092527866
1.0452124052681029,-0.5515456028282643,-0.3744374823570252,0.3306830171495676,0.5727484058588743,1.3683415092527866
1.0452124052681029,-0.5515456028282643,-0.21493108023889365,0.5786317852325737,0.5727484058588743,1.3683415092527866
1.0452124052681029,-0.5515456028282643,-0.21493108023889365,0.3306830171495676,1.1699339915066957,1.3683415092527866
1.0452124052681029,-0.5515456028282643,-0.21493108023889365,0.3306830171495676,0.5727484058588743,1.04231858253479
1.0452124052681029,-0.4850305669009686,-0.3744374823570252,0.5786317852325737,1.1699339915066957,1.04231858253479
2.3397690961137414,-0.5515456028282643,-0.3744374823570252,0.5786317852325737,1.1699339915066957,1.04231858253479
2.3397690961137414,-0.4850305669009686,-0.21493108023889365,0.5786317852325737,1.1699339915066957,1.04231858253479
2.3397690961137414,-0.4850305669009686,-0.3744374823570252,0.3306830171495676,1.1699339915066957,1.04231858253479
2.3397690961137414,-0.4850305669009686,-0.3744374823570252,0.5786317852325737,0.5727484058588743,1.04231858253479
2.3397690961137414,-0.4850305669009686,-0.3744374823570252,0.5786317852325737,1.1699339915066957,1.3683415092527866
2.3397690961137414,-0.4850305669009686,-0.3744374823570252,0.5786317852325737,1.1699339915066957,1.04231858253479
1.4086407604627311,-0.7399823824875057,-0.3247068106941879,0.5474915425293148,0.8852772079408169,1.1671988042071462
0.8420364763587713,-0.7399823824875057,-0.3247068106941879,0.5474915425293148,0.8852772079408169,1.1671988042071462
1.4086407604627311,-0.5827694769017399,-0.3247068106941879,0.5474915425293148,0.8852772079408169,1.1671988042071462
1.4086407604627311,-0.7399823824875057,-0.3407879438996315,0.5474915425293148,0.8852772079408169,1.1671988042071462
1.4086407604627311,-0.7399823824875057,-0.3247068106941879,0.7324064234271646,0.8852772079408169,1.1671988042071462
1.4086407604627311,-0.7399823824875057,-0.3247068106941879,0.5474915425293148,1.4564557066187263,1.1671988042071462
1.4086407604627311,-0.7399823824875057,-0.3247068106941879,0.5474915425293148,0.8852772079408169,1.4918513726443052
1.4086407604627311,-0.5827694769017399,-0.3407879438996315,0.7324064234271646,1.4564557066187263,1.4918513726443052
0.8420364763587713,-0.7399823824875057,-0.3407879438996315,0.7324064234271646,1.4564557066187263,1.4918513726443052
0.8420364763587713,-0.5827694769017399,-0.3247068106941879,0.7324064234271646,1.4564557066187263,1.4918513726443052
0.8420364763587713,-0.5827694769017399,-0.3407879438996315,0.5474915425293148,1.4564557066187263,1.4918513726443052
0.8420364763587713,-0.5827694769017399,-0.3407879438996315,0.7324064234271646,0.8852772079408169,1.4918513726443052
0.8420364763587713,-0.5827694769017399,-0.3407879438996315,0.7324064234271646,1.4564557066187263,1.1671988042071462
0.8420364763587713,-0.5827694769017399,-0.3407879438996315,0.7324064234271646,1.4564557066187263,1.4918513726443052
2.184683116618544,-0.4988241401501,-0.2850120511930436,0.4347577109001577,1.3932137079536915,0.7613112134858966
2.6873785136267543,-0.4988241401501,-0.2850120511930436,0.4347577109001577,1.3932137079536915,0.7613112134858966
2.184683116618544,-0.8868116714060307,-0.2850120511930436,0.4347577109001577,1.3932137079536915,0.7613112134858966
2.184683116618544,-0.4988241401501,-0.2134656384959817,0.4347577109001577,1.3932137079536915,0.7613112134858966
2.184683116618544,-0.4988241401501,-0.2850120511930436,0.4075570567511022,1.3932137079536915,0.7613112134858966
2.184683116618544,-0.4988241401501,-0.2850120511930436,0.4347577109001577,0.7063033366575837,0.7613112134858966
2.184683116618544,-0.4988241401501,-0.2850120511930436,0.4347577109001577,1.3932137079536915,0.5828105686232448
2.184683116618544,-0.8868116714060307,-0.2134656384959817,0.4075570567511022,0.7063033366575837,0.5828105686232448
2.6873785136267543,-0.4988241401501,-0.2134656384959817,0.4075570567511022,0.7063033366575837,0.5828105686232448
2.6873785136267543,-0.8868116714060307,-0.2850120511930436,0.4075570567511022,0.7063033366575837,0.5828105686232448
2.6873785136267543,-0.8868116714060307,-0.2134656384959817,0.4347577109001577,0.7063033366575837,0.5828105686232448
2.6873785136267543,-0.8868116714060307,-0.2134656384959817,0.4075570567511022,1.3932137079536915,0.5828105686232448
2.6873785136267543,-0.8868116714060307,-0.2134656384959817,0.4075570567511022,0.7063033366575837,0.7613112134858966
2.6873785136267543,-0.8868116714060307,-0.2134656384959817,0.4075570567511022,0.7063033366575837,0.5828105686232448
1.7946175294928253,-0.686189763341099,-0.24409566316753628,0.4433437227271497,1.3054225537925959,0.510281321592629
0.7756463014520705,-0.686189763341099,-0.24409566316753628,0.4433437227271497,1.3054225537925959,0.510281321592629
1.7946175294928253,-0.6057582456618548,-0.24409566316753628,0.4433437227271497,1.3054225537925959,0.510281321592629
1.7946175294928253,-0.686189763341099,-0.30736686194315554,0.4433437227271497,1.3054225537925959,0.510281321592629
1.7946175294928253,-0.686189763341099,-0.24409566316753628,0.5207353634759784,1.3054225537925959,0.510281321592629
1.7946175294928253,-0.686189763341099,-0.24409566316753628,0.4433437227271497,1.3112558359280229,0.510281321592629
1.7946175294928253,-0.686189763341099,-0.24409566316753628,0.4433437227271497,1.3054225537925959,0.6345367757603526
1.7946175294928253,-0.6057582456618548,-0.30736686194315554,0.5207353634759784,1.3112558359280229,0.6345367757603526
0.7756463014520705,-0.686189763341099,-0.30736686194315554,0.5207353634759784,1.3112558359280229,0.6345367757603526
0.7756463014520705,-0.6057582456618548,-0.24409566316753628,0.5207353634759784,1.3112558359280229,0.6345367757603526
0.7756463014520705,-0.6057582456618548,-0.30736686194315554,0.4433437227271497,1.3112558359280229,0.6345367757603526
0.7756463014520705,-0.6057582456618548,-0.30736686194315554,0.5207353634759784,1.3054225537925959,0.6345367757603526
0.7756463014520705,-0.6057582456618548,-0.30736686194315554,0.5207353634759784,1.3112558359280229,0.510281321592629
0.7756463014520705,-0.6057582456618548,-0.30736686194315554,0.5207353634759784,1.3112558359280229,0.6345367757603526
1.6434964486397803,-0.4274376473389566,-0.36765769192017617,0.5707220281474292,0.7821052987128496,1.4161536199972034
2.694955393206328,-0.4274376473389566,-0.36765769192017617,0.5707220281474292,0.7821052987128496,1.4161536199972034
1.6434964486397803,-0.8022651291452348,-0.36765769192017617,0.5707220281474292,0.7821052987128496,1.4161536199972034
1.6434964486397803,-0.4274376473389566,-0.24693311778828503,0.5707220281474292,0.7821052987128496,1.4161536199972034
1.6434964486397803,-0.4274376473389566,-0.36765769192017617,0.33748994348570704,0.7821052987128496,1.4161536199972034
1.6434964486397803,-0.4274376473389566,-0.36765769192017617,0.5707220281474292,0.5611034771427512,1.4161536199972034
1.6434964486397803,-0.4274376473389566,-0.36765769192017617,0.5707220281474292,0.7821052987128496,1.2916857581585646
1.6434964486397803,-0.8022651291452348,-0.24693311778828503,0.33748994348570704,0.5611034771427512,1.2916857581585646
2.694955393206328,-0.4274376473389566,-0.24693311778828503,0.33748994348570704,0.5611034771427512,1.2916857581585646
2.694955393206328,-0.8022651291452348,-0.36765769192017617,0.33748994348570704,0.5611034771427512,1.2916857581585646
2.694955393206328,-0.8022651291452348,-0.24693311778828503,0.5707220281474292,0.5611034771427512,1.2916857581585646
2.694955393206328,-0.8022651291452348,-0.24693311778828503,0.33748994348570704,0.7821052987128496,1.2916857581585646
2.694955393206328,-0.8022651291452348,-0.24693311778828503,0.33748994348570704,0.5611034771427512,1.4161536199972034
2.694955393206328,-0.8022651291452348,-0.24693311778828503,0.33748994348570704,0.5611034771427512,1.2916857581585646
0.8103257226757705,-0.8639360774308443,-0.2697575924731791,0.29133731313049793,0.7188439816236496,1.1174183059483767
1.746386591810733,-0.8639360774308443,-0.2697575924731791,0.29133731313049793,0.7188439816236496,1.1174183059483767
0.8103257226757705,-0.7670607898384333,-0.2697575924731791,0.29133731313049793,0.7188439816236496,1.1174183059483767
0.8103257226757705,-0.8639360774308443,-0.27831549404188993,0.29133731313049793,0.7188439816236496,1.1174183059483767
0.8103257226757705,-0.8639360774308443,-0.2697575924731791,0.4735483583062887,0.7188439816236496,1.1174183059483767
0.8103257226757705,-0.8639360774308443,-0.2697575924731791,0.29133731313049793,0.8163904268294573,1.1174183059483767
0.8103257226757705,-0.8639360774308443,-0.2697575924731791,0.29133731313049793,0.7188439816236496,1.2405923753976822
0.8103257226757705,-0.7670607898384333,-0.27831549404188993,0.4735483583062887,0.8163904268294573,1.2405923753976822
1.746386591810733,-0.8639360774308443,-0.27831549404188993,0.4735483583062887,0.8163904268294573,1.2405923753976822
1.746386591810733,-0.7670607898384333,-0.2697575924731791,0.4735483583062887,0.8163904268294573,1.2405923753976822
1.746386591810733,-0.7670607898384333,-0.27831549404188993,0.29133731313049793,0.8163904268294573,1.2405923753976822
1.746386591810733,-0.7670607898384333,-0.27831549404188993,0.4735483583062887,0.7188439816236496,1.2405923753976822
1.746386591810733,-0.7670607898384333,-0.27831549404188993,0.4735483583062887,0.8163904268294573,1.1174183059483767
1.746386591810733,-0.7670607898384333,-0.27831549404188993,0.4735483583062887,0.8163904268294573,1.2405923753976822
2.8272152640856802,-0.6207202864810825,-0.30052427007816734,0.6638371236622334,1.2424016818404198,0.9615459777414799
1.782799483742565,-0.6207202864810825,-0.30052427007816734,0.6638371236622334,1.2424016818404198,0.9615459777414799
2.8272152640856802,-0.4610652170144022,-0.30052427007816734,0.6638371236622334,1.2424016818404198,0.9615459777414799
2.8272152640856802,-0.6207202864810825,-0.3470017253793776,0.6638371236622334,1.2424016818404198,0.9615459777414799
2.8272152640856802,-0.6207202864810825,-0.30052427007816734,0.6643239916302264,1.2424016818404198,0.9615459777414799
2.8272152640856802,-0.6207202864810825,-0.30052427007816734,0.6638371236622334,1.0662380941212177,0.9615459777414799
2.8272152640856802,-0.6207202864810825,-0.30052427007816734,0.6638371236622334,1.2424016818404198,0.8332154871895909
2.8272152640856802,-0.4610652170144022,-0.3470017253793776,0.6643239916302264,1.0662380941212177,0.8332154871895909
1.782799483742565,-0.6207202864810825,-0.3470017253793776,0.6643239916302264,1.0662380941212177,0.8332154871895909
1.782799483742565,-0.4610652170144022,-0.30052427007816734,0.6643239916302264,1.0662380941212177,0.8332154871895909
1.782799483742565,-0.4610652170144022,-0.3470017253793776,0.6638371236622334,1.0662380941212177,0.8332154871895909
1.782799483742565,-0.4610652170144022,-0.3470017253793776,0.6643239916302264,1.2424016818404198,0.8332154871895909
1.782799483742565,-0.4610652170144022,-0.3470017253793776,0.6643239916302264,1.0662380941212177,0.9615459777414799
1.782799483742565,-0.4610652170144022,-0.3470017253793776,0.6643239916302264,1.0662380941212177,0.8332154871895909
2.7571438155137002,-0.8417856461368501,-0.22248524349182847,0.38606680324301124,0.9835193008184433,1.3898217231035233
2.8650076100602746,-0.8417856461368501,-0.22248524349182847,0.38606680324301124,0.9835193008184433,1.3898217231035233
2.7571438155137002,-0.7471599002368748,-0.22248524349182847,0.38606680324301124,0.9835193008184433,1.3898217231035233
2.7571438155137002,-0.8417856461368501,-0.3666554345097393,0.38606680324301124,0.9835193008184433,1.3898217231035233
2.7571438155137002,-0.8417856461368501,-0.22248524349182847,0.444383155554533,0.9835193008184433,1.3898217231035233
2.7571438155137002,-0.8417856461368501,-0.22248524349182847,0.38606680324301124,1.0998984184116125,1.3898217231035233
2.7571438155137002,-0.8417856461368501,-0.22248524349182847,0.38606680324301124,0.9835193008184433,0.7097232583910227
2.7571438155137002,-0.7471599002368748,-0.3666554345097393,0.444383155554533,1.0998984184116125,0.7097232583910227
2.8650076100602746,-0.8417856461368501,-0.3666554345097393,0.444383155554533,1.0998984184116125,0.7097232583910227
2.8650076100602746,-0.7471599002368748,-0.22248524349182847,0.444383155554533,1.0998984184116125,0.7097232583910227
2.8650076100602746,-0.7471599002368748,-0.3666554345097393,0.38606680324301124,1.0998984184116125,0.7097232583910227
2.8650076100602746,-0.7471599002368748,-0.3666554345097393,0.444383155554533,0.9835193008184433,0.7097232583910227
2.8650076100602746,-0.7471599002368748,-0.3666554345097393,0.444383155554533,1.0998984184116125,1.3898217231035233
2.8650076100602746,-0.7471599002368748,-0.3666554345097393,0.444383155554533,1.0998984184116125,0.7097232583910227
0.7212581527419388,-0.6475166977383197,-0.3460472864005715,0.5066133732907474,1.491451881825924,0.5464417692273855
0.6449522562325001,-0.6475166977383197,-0.3460472864005715,0.5066133732907474,1.491451881825924,0.5464417692273855
0.7212581527419388,-0.44115598369389775,-0.3460472864005715,0.5066133732907474,1.491451881825924,0.5464417692273855
0.7212581527419388,-0.6475166977383197,-0.2587198783736676,0.5066133732907474,1.491451881825924,0.5464417692273855
0.7212581527419388,-0.6475166977383197,-0.3460472864005715,0.6363570806570351,1.491451881825924,0.5464417692273855
0.7212581527419388,-0.6475166977383197,-0.3460472864005715,0.5066133732907474,0.8499906659126282,0.5464417692273855
0.7212581527419388,-0.6475166977383197,-0.3460472864005715,0.5066133732907474,1.491451881825924,1.364906675182283
0.7212581527419388,-0.44115598369389775,-0.2587198783736676,0.6363570806570351,0.8499906659126282,1.364906675182283
0.6449522562325001,-0.6475166977383197,-0.2587198783736676,0.6363570806570351,0.8499906659126282,1.364906675182283
0.6449522562325001,-0.44115598369389775,-0.3460472864005715,0.6363570806570351,0.8499906659126282,1.364906675182283
0.6449522562325001,-0.44115598369389775,-0.2587198783736676,0.5066133732907474,0.8499906659126282,1.364906675182283
0.6449522562325001,-0.44115598369389775,-0.2587198783736676,0.6363570806570351,1.491451881825924,1.364906675182283
0.6449522562325001,-0.44115598369389775,-0.2587198783736676,0.6363570806570351,0.8499906659126282,0.5464417692273855
0.6449522562325001,-0.44115598369389775,-0.2587198783736676,0.6363570806570351,0.8499906659126282,1.364906675182283
